movieId,title,genres,director,actors,year,avg_rating,num_ratings
7552,Fun with Dick and Jane,Comedy,Dean Parisot,Jim Carrey|Téa Leoni|Alec Baldwin|Richard Jenkins|Angie Harmon,2005,5.9,627
616,The Last Samurai,Drama|Action|War|History,Edward Zwick,Tom Cruise|Ken Watanabe|William Atherton|Chad Lindberg|Billy Connolly,2003,7.3,1895
147441,Exodus: Gods and Kings,Adventure|Drama|Action,Ridley Scott,Christian Bale|Joel Edgerton|John Turturro|Aaron Paul|Ben Mendelsohn,2014,5.6,1921
13475,Star Trek,Science Fiction|Action|Adventure,J.J. Abrams,Chris Pine|Zachary Quinto|Leonard Nimoy|Eric Bana|Bruce Greenwood,2009,7.4,4518
557,Spider-Man,Fantasy|Action,Sam Raimi,Tobey Maguire|Willem Dafoe|Kirsten Dunst|James Franco|Cliff Robertson,2002,6.8,5265
82702,How to Train Your Dragon 2,Fantasy|Action|Adventure|Animation|Comedy|Family,Dean DeBlois,Jay Baruchel|Gerard Butler|Kristen Wiig|Jonah Hill|Cate Blanchett,2014,7.6,3106
205584,Gods of Egypt,Fantasy,Alex Proyas,Brenton Thwaites|Nikolaj Coster-Waldau|Gerard Butler|Courtney Eaton|Elodie Yung,2016,5.3,1277
10048,Stealth,Action,Rob Cohen,Josh Lucas|Jessica Biel|Jamie Foxx|Sam Shepard|Richard Roxburgh,2005,4.9,331
13183,Watchmen,Action|Mystery|Science Fiction,Zack Snyder,Malin Åkerman|Billy Crudup|Carla Gugino|Jeffrey Dean Morgan|Patrick Wilson,2009,7.0,2811
944,Lethal Weapon 4,Action|Adventure|Comedy|Crime|Thriller,Richard Donner,Mel Gibson|Danny Glover|Joe Pesci|Rene Russo|Jet Li,1998,6.3,767
1927,Hulk,Drama|Action|Science Fiction,Ang Lee,Eric Bana|Jennifer Connelly|Sam Elliott|Josh Lucas|Nick Nolte,2003,5.3,1533
72559,G.I. Joe: Retaliation,Adventure|Action|Science Fiction|Thriller,Jon M. Chu,Dwayne Johnson|D.J. Cotrona|Adrianne Palicki|Bruce Willis|Ray Park,2013,5.4,3025
7364,Sahara,Action|Adventure|Comedy|Drama|Mystery,Breck Eisner,Matthew McConaughey|Penélope Cruz|Steve Zahn|William H. Macy|Lennie James,2005,5.7,434
2114,Final Fantasy: The Spirits Within,Adventure|Action|Animation|Fantasy|Science Fiction|Thriller,Hironobu Sakaguchi,Donald Sutherland|Ming-Na Wen|Alec Baldwin|Ving Rhames|Steve Buscemi,2001,5.9,433
1771,Captain America: The First Avenger,Action|Adventure|Science Fiction,Joe Johnston,Chris Evans|Hugo Weaving|Tommy Lee Jones|Hayley Atwell|Sebastian Stan,2011,6.6,7047
36643,The World Is Not Enough,Adventure|Action|Thriller,Michael Apted,Pierce Brosnan|Sophie Marceau|Robert Carlyle|Denise Richards|Robbie Coltrane,1999,6.0,862
8619,Master and Commander: The Far Side of the World,Adventure,Peter Weir,Russell Crowe|Paul Bettany|James D'Arcy|Billy Boyd|Joseph Morgan,2003,6.9,790
50620,The Twilight Saga: Breaking Dawn - Part 2,Adventure|Fantasy|Drama|Romance,Bill Condon,Kristen Stewart|Robert Pattinson|Taylor Lautner|Peter Facinelli|Elizabeth Reaser,2012,6.1,2553
65759,Happy Feet Two,Animation|Comedy|Family,George Miller,Elijah Wood|Robin Williams|Pink|E.G. Daily|Johnny A. Sanchez,2011,5.8,373
1724,The Incredible Hulk,Science Fiction|Action|Adventure,Louis Leterrier,Edward Norton|Liv Tyler|Tim Roth|William Hurt|Tim Blake Nelson,2008,6.1,3021
267935,The BFG,Adventure|Family|Fantasy,Steven Spielberg,Ruby Barnhill|Mark Rylance|Rebecca Hall|Jemaine Clement|Bill Hader,2016,6.0,1000
281957,The Revenant,Western|Drama|Adventure|Thriller,Alejandro González Iñárritu,Leonardo DiCaprio|Tom Hardy|Will Poulter|Domhnall Gleeson|Paul Anderson,2015,7.3,6396
77950,Turbo,Animation|Family,David Soren,Ryan Reynolds|Paul Giamatti|Michael Peña|Samuel L. Jackson|Luis Guzmán,2013,6.1,1074
44896,Rango,Animation|Comedy|Family|Western|Adventure,Gore Verbinski,Johnny Depp|Isla Fisher|Ned Beatty|Bill Nighy|Alfred Molina,2011,6.6,2051
270946,Penguins of Madagascar,Family|Animation|Adventure|Comedy,Eric Darnell,Tom McGrath|Chris Miller|Christopher Knights|Conrad Vernon|John Malkovich,2014,6.5,1346
2503,The Bourne Ultimatum,Action|Drama|Mystery|Thriller,Paul Greengrass,Matt Damon|Julia Stiles|David Strathairn|Scott Glenn|Paddy Considine,2007,7.3,2888
9502,Kung Fu Panda,Adventure|Animation|Family|Comedy,Mark Osborne,Jack Black|Dustin Hoffman|Angelina Jolie|Jackie Chan|Lucy Liu,2008,6.9,3145
102899,Ant-Man,Science Fiction|Action|Adventure,Peyton Reed,Paul Rudd|Michael Douglas|Evangeline Lilly|Corey Stoll|Bobby Cannavale,2015,7.0,5880
101299,The Hunger Games: Catching Fire,Adventure|Action|Science Fiction,Francis Lawrence,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Elizabeth Banks,2013,7.4,6495
228161,Home,Fantasy|Comedy|Animation|Science Fiction|Family,Tim Johnson,Jim Parsons|Rihanna|Steve Martin|Jennifer Lopez|Matt Jones,2015,6.8,1519
74,War of the Worlds,Adventure|Thriller|Science Fiction,Steven Spielberg,Tom Cruise|Dakota Fanning|Miranda Otto|Justin Chatwin|Tim Robbins,2005,6.2,2322
8961,Bad Boys II,Adventure|Action|Comedy|Thriller|Crime,Michael Bay,Martin Lawrence|Will Smith|Jordi Mollà|Gabrielle Union|Peter Stormare,2003,6.3,1564
417859,Puss in Boots,Action|Adventure|Animation|Family|Fantasy,Chris Miller,Antonio Banderas|Salma Hayek|Zach Galifianakis|Billy Bob Thornton|Amy Sedaris,2011,6.4,451
27576,Salt,Action|Mystery|Thriller,Phillip Noyce,Angelina Jolie|Liev Schreiber|Chiwetel Ejiofor|Daniel Olbrychski|August Diehl,2010,6.2,2093
86834,Noah,Drama|Adventure,Darren Aronofsky,Russell Crowe|Jennifer Connelly|Emma Watson|Logan Lerman|Anthony Hopkins,2014,5.6,2350
17578,The Adventures of Tintin,Adventure|Animation|Mystery,Steven Spielberg,Jamie Bell|Andy Serkis|Daniel Craig|Nick Frost|Simon Pegg,2011,6.7,2061
673,Harry Potter and the Prisoner of Azkaban,Adventure|Fantasy|Family,Alfonso Cuarón,Daniel Radcliffe|Rupert Grint|Emma Watson|Gary Oldman|David Thewlis,2004,7.7,5877
6972,Australia,Drama,Baz Luhrmann,Nicole Kidman|Hugh Jackman|Essie Davis|David Wenham|Bryan Brown,2008,6.3,694
82700,After Earth,Science Fiction|Action|Adventure,M. Night Shyamalan,Jaden Smith|Will Smith|Sophie Okonedo|Zoë Kravitz|Glenn Morshower,2013,5.0,2532
10567,Dinosaur,Animation|Family,Ralph Zondag,D. B. Sweeney|Alfre Woodard|Ossie Davis|Max Casella|Hayden Panettiere,2000,6.2,542
181533,Night at the Museum: Secret of the Tomb,Adventure|Comedy|Fantasy|Family,Shawn Levy,Ben Stiller|Rami Malek|Rebel Wilson|Robin Williams|Owen Wilson,2014,6.1,1851
38055,Megamind,Animation|Action|Comedy|Family|Science Fiction,Tom McGrath,Will Ferrell|Brad Pitt|Tina Fey|Jonah Hill|David Cross,2010,6.7,1918
671,Harry Potter and the Philosopher's Stone,Adventure|Fantasy|Family,Chris Columbus,Daniel Radcliffe|Rupert Grint|Emma Watson|Richard Harris|Tom Felton,2001,7.5,7006
49524,R.I.P.D.,Fantasy|Action|Comedy|Crime,Robert Schwentke,Jeff Bridges|Ryan Reynolds|Kevin Bacon|Stephanie Szostak|Mary-Louise Parker,2013,5.4,1260
22,Pirates of the Caribbean: The Curse of the Black Pearl,Adventure|Fantasy|Action,Gore Verbinski,Johnny Depp|Geoffrey Rush|Orlando Bloom|Keira Knightley|Jack Davenport,2003,7.5,6985
131631,The Hunger Games: Mockingjay - Part 1,Science Fiction|Adventure|Thriller,Francis Lawrence,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Donald Sutherland,2014,6.6,5584
591,The Da Vinci Code,Thriller|Mystery,Ron Howard,Tom Hanks|Audrey Tautou|Ian McKellen|Paul Bettany|Jean Reno,2006,6.5,2704
172385,Rio 2,Animation|Adventure|Comedy|Family,Carlos Saldanha,Jesse Eisenberg|Anne Hathaway|Leslie Mann|Jamie Foxx|Andy García,2014,6.3,978
36658,X2,Adventure|Action|Science Fiction|Thriller,Bryan Singer,Patrick Stewart|Hugh Jackman|Ian McKellen|Halle Berry|Famke Janssen,2003,6.8,3506
51497,Fast Five,Action|Thriller|Crime,Justin Lin,Vin Diesel|Paul Walker|Jordana Brewster|Tyrese Gibson|Ludacris,2011,7.1,2438
58574,Sherlock Holmes: A Game of Shadows,Adventure|Action|Crime|Mystery,Guy Ritchie,Robert Downey Jr.|Jude Law|Jared Harris|Noomi Rapace|Kelly Reilly,2011,7.0,3886
18823,Clash of the Titans,Adventure|Fantasy|Action,Louis Leterrier,Sam Worthington|Liam Neeson|Ralph Fiennes|Gemma Arterton|Jason Flemyng,2010,5.6,2233
861,Total Recall,Action|Adventure|Science Fiction,Paul Verhoeven,Arnold Schwarzenegger|Sharon Stone|Rachel Ticotin|Ronny Cox|Michael Ironside,1990,7.1,1710
1911,The 13th Warrior,Adventure|Fantasy|Action,John McTiernan,Antonio Banderas|Vladimir Kulich|Dennis Storhøi|Daniel Southern|Clive Russell,1999,6.4,510
49040,The Bourne Legacy,Action|Thriller,Tony Gilroy,Jeremy Renner|Rachel Weisz|Edward Norton|Scott Glenn|Stacy Keach,2012,6.0,2651
415,Batman & Robin,Action|Crime|Fantasy,Joel Schumacher,George Clooney|Chris O'Donnell|Arnold Schwarzenegger|Uma Thurman|Alicia Silverstone,1997,4.2,1418
8871,How the Grinch Stole Christmas,Family|Comedy|Fantasy,Ron Howard,Jim Carrey|Taylor Momsen|Jeffrey Tambor|Christine Baranski|Bill Irwin,2000,6.2,1386
435,The Day After Tomorrow,Action|Adventure|Science Fiction|Thriller,Roland Emmerich,Dennis Quaid|Jake Gyllenhaal|Emmy Rossum|Dash Mihok|Jay O. Sanders,2004,6.2,2392
955,Mission: Impossible II,Adventure|Action|Thriller,John Woo,Tom Cruise|Dougray Scott|Thandie Newton|Ving Rhames|Richard Roxburgh,2000,5.9,1928
2133,The Perfect Storm,Drama,Wolfgang Petersen,George Clooney|Mark Wahlberg|Diane Lane|John C. Reilly|William Fichtner,2000,6.2,597
1979,Fantastic 4: Rise of the Silver Surfer,Adventure|Fantasy|Action|Thriller,Tim Story,Ioan Gruffudd|Jessica Alba|Chris Evans|Michael Chiklis|Julian McMahon,2007,5.4,2589
87827,Life of Pi,Adventure|Drama|Action,Ang Lee,Suraj Sharma|Irrfan Khan|Ayush Tandon|Gautam Belur|Adil Hussain,2012,7.2,5797
1250,Ghost Rider,Thriller|Action|Fantasy|Horror,Mark Steven Johnson,Nicolas Cage|Eva Mendes|Wes Bentley|Donal Logue|Sam Elliott,2007,5.2,1712
324668,Jason Bourne,Action|Thriller,Paul Greengrass,Matt Damon|Alicia Vikander|Tommy Lee Jones|Vincent Cassel|Julia Stiles,2016,5.9,2341
9471,Charlie's Angels: Full Throttle,Action|Adventure|Comedy,McG,Cameron Diaz|Drew Barrymore|Lucy Liu|Bernie Mac|Robert Patrick,2003,5.2,914
70981,Prometheus,Science Fiction|Adventure|Mystery,Ridley Scott,Noomi Rapace|Michael Fassbender|Guy Pearce|Idris Elba|Logan Marshall-Green,2012,6.3,5080
10996,Stuart Little 2,Family|Adventure|Animation|Comedy,Rob Minkoff,Michael J. Fox|Geena Davis|Hugh Laurie|Jonathan Lipnicki|Anna Hoelck,2002,5.4,613
68724,Elysium,Science Fiction|Action|Drama|Thriller,Neill Blomkamp,Matt Damon|Jodie Foster|Sharlto Copley|Alice Braga|Diego Luna,2013,6.4,3439
2789,The Chronicles of Riddick,Action|Science Fiction,David Twohy,Vin Diesel|Thandie Newton|Karl Urban|Colm Feore|Linus Roache,2004,6.3,1570
97020,RoboCop,Action|Science Fiction,José Padilha,Joel Kinnaman|Gary Oldman|Michael Keaton|Abbie Cornish|Jackie Earle Haley,2014,5.7,2342
7459,Speed Racer,Action|Family|Science Fiction,Lilly Wachowski,Emile Hirsch|Christina Ricci|Matthew Fox|Susan Sarandon|Scott Porter,2008,5.7,354
42888,How Do You Know,Comedy|Drama|Romance,James L. Brooks,Reese Witherspoon|Paul Rudd|Owen Wilson|Jack Nicholson|Kathryn Hahn,2010,4.9,223
37834,Knight and Day,Action|Comedy,James Mangold,Tom Cruise|Cameron Diaz|Peter Sarsgaard|Viola Davis|Jordi Mollà,2010,5.9,1547
75612,Oblivion,Action|Science Fiction|Adventure|Mystery,Joseph Kosinski,Tom Cruise|Morgan Freeman|Olga Kurylenko|Andrea Riseborough|Nikolaj Coster-Waldau,2013,6.4,4800
1895,Star Wars: Episode III - Revenge of the Sith,Science Fiction|Adventure|Action,George Lucas,Ewan McGregor|Natalie Portman|Hayden Christensen|Ian McDiarmid|Samuel L. Jackson,2005,7.1,4116
1894,Star Wars: Episode II - Attack of the Clones,Adventure|Action|Science Fiction,George Lucas,Ewan McGregor|Natalie Portman|Hayden Christensen|Ian McDiarmid|Samuel L. Jackson,2002,6.4,3992
585,"Monsters, Inc.",Animation|Comedy|Family,Pete Docter,John Goodman|Billy Crystal|Mary Gibbs|Steve Buscemi|James Coburn,2001,7.5,5996
76170,The Wolverine,Action|Science Fiction|Adventure|Fantasy,James Mangold,Hugh Jackman|Hiroyuki Sanada|Famke Janssen|Will Yun Lee|Tao Okamoto,2013,6.3,4053
1893,Star Wars: Episode I - The Phantom Menace,Adventure|Action|Science Fiction,George Lucas,Liam Neeson|Ewan McGregor|Natalie Portman|Jake Lloyd|Ian McDiarmid,1999,6.3,4432
49519,The Croods,Adventure|Animation|Comedy|Family|Fantasy,Chris Sanders,Nicolas Cage|Emma Stone|Ryan Reynolds|Catherine Keener|Cloris Leachman,2013,6.8,2399
2395,Asterix at the Olympic Games,Fantasy|Adventure|Comedy|Family,Thomas Langmann,Clovis Cornillac|Gérard Depardieu|Franck Dubosc|José Garcia|Stéphane Rousseau,2008,5.0,471
12100,Windtalkers,Drama|Action|History|War,John Woo,Nicolas Cage|Adam Beach|Peter Stormare|Noah Emmerich|Mark Ruffalo,2002,5.8,341
290595,The Huntsman: Winter's War,Action|Adventure|Drama,Cedric Nicolas-Troyan,Chris Hemsworth|Charlize Theron|Emily Blunt|Jessica Chastain|Nick Frost,2016,6.0,1523
98566,Teenage Mutant Ninja Turtles,Science Fiction|Action|Adventure|Fantasy|Comedy,Jonathan Liebesman,Megan Fox|Will Arnett|William Fichtner|Alan Ritchson|Noel Fisher,2014,5.8,2636
49047,Gravity,Science Fiction|Thriller|Drama,Alfonso Cuarón,Sandra Bullock|George Clooney|Ed Harris|Orto Ignatiussen|Phaldut Sharma,2013,7.3,5751
9619,Dante's Peak,Action|Adventure|Thriller,Roger Donaldson,Pierce Brosnan|Linda Hamilton|Jamie Renée Smith|Jeremy Foley|Elizabeth Hoffman,1997,5.7,428
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,Fantasy|Action|Adventure|Comedy,Dave Green,Megan Fox|Stephen Amell|Will Arnett|Laura Linney|Pete Ploszek,2016,5.8,963
166424,Fantastic Four,Action|Adventure|Science Fiction,Josh Trank,Miles Teller|Kate Mara|Michael B. Jordan|Jamie Bell|Toby Kebbell,2015,4.4,2278
1593,Night at the Museum,Action|Adventure|Comedy|Family|Fantasy,Shawn Levy,Ben Stiller|Jake Cherry|Carla Gugino|Robin Williams|Dick Van Dyke,2006,6.3,2862
254128,San Andreas,Action|Drama|Thriller,Brad Peyton,Dwayne Johnson|Alexandra Daddario|Carla Gugino|Ioan Gruffudd|Archie Panjabi,2015,6.0,2968
714,Tomorrow Never Dies,Adventure|Action|Thriller,Roger Spottiswoode,Pierce Brosnan|Jonathan Pryce|Michelle Yeoh|Teri Hatcher|Ricky Jay,1997,6.0,925
2024,The Patriot,Drama|History|War|Action,Roland Emmerich,Mel Gibson|Heath Ledger|Joely Richardson|Jason Isaacs|Tchéky Karyo,2000,6.8,1099
163,Ocean's Twelve,Thriller|Crime,Steven Soderbergh,George Clooney|Brad Pitt|Catherine Zeta-Jones|Julia Roberts|Andy García,2004,6.4,2124
787,Mr. & Mrs. Smith,Action|Comedy|Drama|Thriller,Doug Liman,Angelina Jolie|Brad Pitt|Vince Vaughn|Adam Brody|Kerry Washington,2005,6.5,2965
262500,Insurgent,Adventure|Science Fiction|Thriller,Robert Schwentke,Shailene Woodley|Theo James|Kate Winslet|Ansel Elgort|Miles Teller,2015,6.2,3829
2567,The Aviator,Drama,Martin Scorsese,Leonardo DiCaprio|Cate Blanchett|Kate Beckinsale|John C. Reilly|Alec Baldwin,2004,7.0,1489
38745,Gulliver's Travels,Comedy,Rob Letterman,Jack Black|Amanda Peet|Emily Blunt|Jason Segel|Chris O'Dowd,2010,4.9,621
40805,The Green Hornet,Action|Crime|Comedy,Michel Gondry,Seth Rogen|Jay Chou|Christoph Waltz|Cameron Diaz|Edward Furlong,2011,5.5,1251
53182,300: Rise of an Empire,Action|War,Noam Murro,Sullivan Stapleton|Eva Green|Lena Headey|Callan Mulvey|David Wenham,2014,6.1,2397
41513,The Smurfs,Animation|Family|Adventure|Comedy|Fantasy,Raja Gosnell,Hank Azaria|Neil Patrick Harris|Jayma Mays|Sofía Vergara|Tim Gunn,2011,5.5,1179
13700,Home on the Range,Animation|Family,Will Finn,Roseanne Barr|Judi Dench|Jennifer Tilly|Steve Buscemi|G. W. Bailey,2004,5.7,389
262504,Allegiant,Adventure|Science Fiction,Robert Schwentke,Shailene Woodley|Theo James|Zoë Kravitz|Miles Teller|Naomi Watts,2016,5.9,1998
39254,Real Steel,Action|Science Fiction|Drama,Shawn Levy,Hugh Jackman|Dakota Goyo|Evangeline Lilly|Anthony Mackie|Kevin Durand,2011,6.6,2692
77931,The Smurfs 2,Fantasy|Family|Comedy|Animation,Raja Gosnell,Hank Azaria|Neil Patrick Harris|Brendan Gleeson|Jayma Mays|Jonathan Winters,2013,5.5,695
1639,Speed 2: Cruise Control,Action|Adventure|Thriller,Jan de Bont,Sandra Bullock|Jason Patric|Willem Dafoe|Temuera Morrison|Mike Hagerty,1997,4.1,434
80274,Ender's Game,Science Fiction|Action|Adventure,Gavin Hood,Asa Butterfield|Harrison Ford|Hailee Steinfeld|Abigail Breslin|Ben Kingsley,2013,6.6,2303
1571,Live Free or Die Hard,Action|Thriller,Len Wiseman,Bruce Willis|Justin Long|Timothy Olyphant|Cliff Curtis|Maggie Q,2007,6.4,2089
120,The Lord of the Rings: The Fellowship of the Ring,Adventure|Fantasy|Action,Peter Jackson,Elijah Wood|Ian McKellen|Cate Blanchett|Orlando Bloom|Sean Bean,2001,8.0,8705
10204,Around the World in 80 Days,Action|Adventure|Comedy,Frank Coraci,Jackie Chan|Steve Coogan|Cécile de France|Robert Fyfe|Jim Broadbent,2004,5.7,672
8489,Ali,Drama,Michael Mann,Will Smith|Jamie Foxx|Jon Voight|Mario Van Peebles|Ron Silver,2001,6.7,447
10588,The Cat in the Hat,Comedy|Fantasy|Family,Bo Welch,Mike Myers|Dakota Fanning|Spencer Breslin|Kelly Preston|Alec Baldwin,2003,4.9,366
2048,"I, Robot",Action|Science Fiction,Alex Proyas,Will Smith|Bridget Moynahan|Alan Tudyk|James Cromwell|Bruce Greenwood,2004,6.7,3793
1495,Kingdom of Heaven,Drama|Action|Adventure|History|War,Ridley Scott,Orlando Bloom|Eva Green|Jeremy Irons|Marton Csokas|Brendan Gleeson,2005,6.6,1157
10137,Stuart Little,Animation|Fantasy|Family|Comedy,Rob Minkoff,Michael J. Fox|Geena Davis|Hugh Laurie|Jonathan Lipnicki|Nathan Lane,1999,5.8,959
10198,The Princess and the Frog,Romance|Family|Animation|Music,Ron Clements,Anika Noni Rose|Bruno Campos|Keith David|Michael-Leon Wooley|Jennifer Cody,2009,6.7,1247
286217,The Martian,Drama|Adventure|Science Fiction,Ridley Scott,Matt Damon|Jessica Chastain|Kristen Wiig|Jeff Daniels|Michael Peña,2015,7.6,7268
1635,The Island,Action|Thriller|Science Fiction|Adventure,Michael Bay,Ewan McGregor|Scarlett Johansson|Djimon Hounsou|Sean Bean|Steve Buscemi,2005,6.5,1770
24113,Town & Country,Comedy|Romance,Peter Chelsom,Warren Beatty|Diane Keaton|Goldie Hawn|Garry Shandling|Andie MacDowell,2001,3.7,16
9679,Gone in Sixty Seconds,Action|Crime|Thriller,Dominic Sena,Nicolas Cage|Angelina Jolie|Giovanni Ribisi|Delroy Lindo|Will Patton,2000,6.1,1485
98,Gladiator,Action|Drama|Adventure,Ridley Scott,Russell Crowe|Joaquin Phoenix|Connie Nielsen|Oliver Reed|Richard Harris,2000,7.9,5439
180,Minority Report,Action|Thriller|Science Fiction|Mystery,Steven Spielberg,Tom Cruise|Colin Farrell|Samantha Morton|Max von Sydow|Lois Smith,2002,7.1,2608
672,Harry Potter and the Chamber of Secrets,Adventure|Fantasy|Family,Chris Columbus,Daniel Radcliffe|Rupert Grint|Emma Watson|Richard Harris|Alan Rickman,2002,7.4,5815
36557,Casino Royale,Adventure|Action|Thriller,Martin Campbell,Daniel Craig|Eva Green|Mads Mikkelsen|Judi Dench|Jeffrey Wright,2006,7.3,3855
869,Planet of the Apes,Thriller|Science Fiction|Action|Adventure,Tim Burton,Mark Wahlberg|Tim Roth|Helena Bonham Carter|Michael Clarke Duncan|Kris Kristofferson,2001,5.6,1243
280,Terminator 2: Judgment Day,Action|Thriller|Science Fiction,James Cameron,Arnold Schwarzenegger|Linda Hamilton|Robert Patrick|Edward Furlong|Michael Edwards,1991,7.7,4185
11322,Public Enemies,History|Crime|Drama,Michael Mann,Christian Bale|Johnny Depp|Giovanni Ribisi|Billy Crudup|Marion Cotillard,2009,6.5,1344
4982,American Gangster,Drama|Crime,Ridley Scott,Denzel Washington|Russell Crowe|Chiwetel Ejiofor|Josh Brolin|Lymari Nadal,2007,7.4,1502
36955,True Lies,Action|Thriller,James Cameron,Arnold Schwarzenegger|Jamie Lee Curtis|Tom Arnold|Bill Paxton|Tia Carrere,1994,6.8,1116
18487,The Taking of Pelham 1 2 3,Thriller|Drama|Crime,Tony Scott,Denzel Washington|John Travolta|Luis Guzmán|Victor Gojcaj|John Turturro,2009,6.2,954
39451,Little Fockers,Comedy|Romance,Paul Weitz,Robert De Niro|Ben Stiller|Owen Wilson|Dustin Hoffman|Barbra Streisand,2010,5.4,1060
27581,The Other Guys,Action|Comedy|Crime,Adam McKay,Will Ferrell|Mark Wahlberg|Eva Mendes|Samuel L. Jackson|Dwayne Johnson,2010,6.1,1383
9268,Eraser,Action|Drama|Mystery|Thriller,Chuck Russell,Arnold Schwarzenegger|James Caan|Vanessa Williams|James Coburn|Robert Pastorelli,1996,5.6,543
68718,Django Unchained,Drama|Western,Quentin Tarantino,Jamie Foxx|Christoph Waltz|Leonardo DiCaprio|Kerry Washington|Samuel L. Jackson,2012,7.8,10099
10545,The Hunchback of Notre Dame,Drama|Animation|Family,Gary Trousdale,Tom Hulce|Demi Moore|Tony Jay|Kevin Kline|Paul Kandel,1996,6.8,1129
11688,The Emperor's New Groove,Adventure|Animation|Comedy|Family|Fantasy,Mark Dindal,David Spade|John Goodman|Eartha Kitt|Patrick Warburton|Wendie Malick,2000,7.2,1490
76163,The Expendables 2,Action|Adventure|Thriller,Simon West,Sylvester Stallone|Jason Statham|Dolph Lundgren|Bruce Willis|Arnold Schwarzenegger,2012,6.1,2896
2059,National Treasure,Adventure|Action|Thriller|Mystery,Jon Turteltaub,Nicolas Cage|Diane Kruger|Justin Bartha|Sean Bean|Jon Voight,2004,6.4,1926
2486,Eragon,Fantasy|Action|Adventure|Family,Stefen Fangmeier,Ed Speleers|Jeremy Irons|Sienna Guillory|Robert Carlyle|Djimon Hounsou,2006,4.9,967
16523,Where the Wild Things Are,Family|Fantasy,Spike Jonze,Max Records|Catherine Keener|Lauren Ambrose|James Gandolfini|Catherine O'Hara,2009,6.4,572
116711,Epic,Animation|Adventure|Family|Fantasy,Chris Wedge,Josh Hutcherson|Amanda Seyfried|Colin Farrell|Jason Sudeikis|Aziz Ansari,2013,6.4,1121
37710,The Tourist,Action|Thriller|Romance,Florian Henckel von Donnersmarck,Johnny Depp|Angelina Jolie|Paul Bettany|Timothy Dalton|Steven Berkoff,2010,6.0,1699
9946,End of Days,Action|Fantasy|Horror|Mystery,Peter Hyams,Arnold Schwarzenegger|Gabriel Byrne|Kevin Pollak|Robin Tunney|CCH Pounder,1999,5.5,482
1372,Blood Diamond,Drama|Thriller|Action,Edward Zwick,Leonardo DiCaprio|Djimon Hounsou|Jennifer Connelly|Kagiso Kuypers|Arnold Vosloo,2006,7.3,2281
